PHHREL07,PHHID07,PHHSN07,Q32J1,Q32J2,Q32J3,Q32J4A,Q32J4B,Q32J4C,Q32J4D,Q32J5,Q32J6A_P,Q32J6B_P,Q32J6C_P,Q32J6D_P,Q32J6E_P,Q32J6G_P,Q32J6H_P,Q32J6I_P,Q32J6J_P,Q32J6A_S,Q32J6B_S,Q32J6C_S,Q32J6D_S,Q32J6E_S,Q32J6G_S,Q32J6H_S,Q32J6I_S,Q32J6J_S,Q32J6B_C,Q32J6D_C,Q32J6E_C,Q32J6G_C,Q32J6H_C,Q32J6I_C,Q32J6B_D,Q32J6D_D,Q32J6E_D,Q32J6G_D,Q32J6H_D,Q32J6I_D,Q32J7,Q32J8,Q32J9A,Q32J9B,Q32J9C,Q32J9D,Q32J9E,Q32J9F,Q32J9G,Q32J9H,Q32J9I,Q32J9J,Q32J10A,Q32J10B,Q32J10C,Q32J10D,Q32J11A,Q32J11B,Q32J11C,Q32J11D,Q32J11E,Q32J11F,Q32J11G,Q32J11H,Q32J11I,Q32J11J,Q32J11K,Q32J11L,Q32J11N,Q32J12A,Q32J12B,Q32J12C,Q32J12D,Q32J13,Q32J14,Q32J14A,Q32J15A,Q32J15B,Q32J15C,Q32J15D,Q32J16A,Q32J16B,Q32J16D,Q32J17A,Q32J17B,Q32J17C,Q32J17D,Q32J17E,Q32J17F,Q32J17G,Q32J17H,Q32J17I,Q32J17J,Q32J17K,Q32J17L,Q32J17M,Q32J17N,Q32J17O,Q32J17P,Q32J17Q,Q32J17R,Q32J17S,Q32J18A,Q32J18B,Q32J18C,Q32J18D,Q32J18E,Q32J18F,Q32J18G,Q32J18G1,Q32J18H,Q32J20A,Q32J20B,Q32J20C,Q32J20D,Q32J20E,Q32J21A,Q32J21B,Q32J21C,Q32J22A,Q32J22B,Q32J22C,Q32J22D,Q32J22E,Q32J23A,Q32J23B1,Q32J23B2,Q32J23B3,Q32J23C,Q32J23D1,Q32J23D2,Q32J23D3,Q32J23E,Q32J23F1,Q32J23F2,Q32J23F3,Q32J24,Q32J25A,Q32J25B,Q32J25C,Q32J25D,Q32J25E,Q32J25F,Q32J25G,Q32J25H,Q32J25I,Q32J25J,Q32J25K,Q32J25L,Q32J25M,Q32J25N,Q32J25O,Q32J26A,Q32J26B,Q32J26C,Q32J50,Q32J51A,Q32J51B,Q32J51C,Q32J51D,Q32J51E,Q32J51F,Q32J51G,Q32J51H,Q32J51I,Q32J51J,Q32J51K,Q32J51L,Q32J52MO,Q32J52YR,Q32J53,Q32J54A,Q32J54B,Q32J54C,Q32J54D,Q32J54E,Q32J54F,Q32J54G,Q32J54H,Q32J54I,Q32J54J,Q32J54K,Q32J54L,Q32J55MO,Q32J55YR,Q32JA33,Q32JA34,Q32J27,Q32J27A,Q32J28,Q32J28A,Q32J28A1,Q32J28A2,Q32J28A3,Q32J28B,Q32J29A1,Q32J29A2,Q32J29A3,Q32J29,Q32J30,Q32J31,Q32J32,Q32J32A,Q32J32B,Q32J32C,Q32J32D,Q32J33,Q32J34,Q32J35,Q32J36A,Q32J36B,Q32J36C,Q32J36D,Q32J37A,Q32J37B,Q32J37C,Q32J37D,Q32J37E,Q32J37F,Q32J38,Q32J39,Q32J40,Q32J41,Q32J41A,Q32J41B,Q32J42,Q32J43,Q32J44,Q32J45,Q32J46,Q32J47,Q32J48,Q32J49A,Q32J49B,Q32J49C,Q32J49D,Q32J49E,Q32J49F,Q32K27,Q32K28,Q32K29,Q32K30,Q32K31,Q32K32,Q32K33,Q32K34,Q32K35,Q32K36,Q32K37,Q32K38,Q32K39,Q32K40,Q32CDSHID,Q32CDSHPIN
2,2419,1,1,1,2,4,3,4,4,1,1,1,1,1,5,6,4,5,1,0,0,0,0,0,0,0,0,0,5,4,7,7,3,1,0,0,0,0,0,0,2,1,3,3,2,3,2,3,3,2,2,2,2,2,2,2,3,2,4,1,1,1,1,1,1,1,1,1,2,4,1,3,2,3,5,0,5,3,1,5,1,1,1,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,2,1,1,3,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,1,5,5,5,5,5,5,1,5,5,5,1,5,5,0,0,500,1,5,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,1,5,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,4,4,4,4,5,3,3,3,3,3,2,5,3,5,0,0,1,1,50,6,1,0,10,0,0,3,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1
2,2426,2,4,1,1,4,4,4,4,1,2,7,1,6,5,6,2,1,2,2,6,1,1,6,6,1,1,1,3,7,7,7,1,1,0,0,0,0,0,0,3,3,4,3,1,3,1,4,4,1,1,1,3,2,2,1,1,1,2,1,1,1,2,3,3,1,3,1,3,5,4,1,3,0,5,0,5,1,2,2,5,5,1,4,4,4,4,2,4,4,3,4,1,3,4,4,3,4,2,4,1,2,2,1,2,1,1,1,0,0,0,2,2,2,1,1,5,5,5,2,2,3,3,1,5,0,0,0,5,0,0,0,5,0,0,0,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1,5,3,5,0,0,0,0,0,0,0,2,1,2,2,1,1,0,0,5,0,1,2,1,4,1,2,3,1,1,3,1,3,5,5,5,0,0,1,1,20,3,1,0,12,3,5,2,3,4,6,1,1,1,5,1,1,3,1,1,1,1,4,1,1,360,1
2,2427,2,4,3,2,4,4,4,4,2,1,6,1,1,7,7,6,6,1,1,6,1,5,1,5,1,4,1,6,6,6,6,1,6,0,0,0,0,0,0,3,3,4,4,1,4,1,4,4,2,2,1,1,2,1,1,1,1,4,1,1,1,4,3,4,1,3,1,3,5,4,3,1,0,1,7,3,3,1,2,5,5,5,2,2,2,2,2,3,2,3,3,2,1,3,4,3,3,3,4,2,2,1,1,1,2,1,1,0,0,0,2,2,2,2,1,4,4,3,1,1,4,1,2,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,400,1,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,3,3,5,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0,4,0,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,0,0,1,2,24,4,1,0,10,4,7,4,7,4,4,1,1,3,3,1,1,1,1,1,1,1,2,1,1,361,1
2,2431,2,4,1,1,4,4,3,4,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,3,1,1,0,0,0,0,0,0,2,3,4,4,1,4,1,4,4,1,1,1,3,2,2,2,1,4,3,3,1,1,2,3,1,1,3,3,3,3,4,1,5,3,5,0,3,4,3,4,1,5,1,3,2,2,2,3,3,2,3,2,3,2,2,3,3,3,2,3,2,3,4,3,4,3,2,1,1,3,3,3,3,2,2,2,4,4,4,1,1,3,4,1,5,0,0,0,5,0,0,0,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,500,1,7,7,1,1,1,5,0,0,0,0,7,1,4,1,1,5,0,0,6,0,5,1,1,1,1,1,1,1,1,1,1,3,5,4,5,0,0,1,1,50,5,1,0,90,5,5,4,5,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1
2,2439,2,4,1,1,3,3,3,2,2,1,7,1,1,6,6,1,1,1,1,7,1,1,6,6,1,1,1,6,1,7,6,1,1,0,0,0,0,0,0,3,3,3,3,2,3,2,3,3,2,2,3,2,2,2,3,1,1,2,1,1,1,2,3,3,1,3,1,3,1,5,3,2,1,5,0,4,1,5,1,5,1,1,3,2,2,2,3,3,2,3,3,2,2,3,3,3,3,2,2,2,3,2,3,3,1,1,1,2,1,2,3,3,3,3,3,4,3,3,2,2,4,2,2,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,0,0,0,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,5,2,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,1,1,1,1,5,4,5,0,0,5,0,0,0,0,0,0,6,6,6,6,5,5,1,2,2,2,1,1,2,1,1,1,2,2,1,1,363,1
2,2440,2,4,1,1,3,3,3,4,1,1,7,1,7,7,5,1,1,1,1,6,1,7,7,3,1,1,1,7,1,6,6,1,1,6,7,7,6,1,1,3,3,4,4,1,3,1,4,4,1,2,1,3,2,2,2,1,3,2,1,1,2,3,3,3,1,3,1,3,1,5,4,3,3,1,1,5,3,2,3,5,1,1,4,2,3,2,3,3,3,3,3,2,2,4,4,3,3,3,4,2,3,2,1,3,2,1,1,3,0,4,3,3,2,1,1,4,4,3,3,2,2,2,2,5,0,0,0,5,0,0,0,5,0,0,0,2,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,9998,9998,1,2,3,5,0,0,0,5,0,0,0,2,1,1,1,5,0,5,0,6,6,5,2,2,4,3,3,1,1,1,2,2,4,5,4,5,0,0,1,1,24,4,1,0,10,4,4,3,5,5,5,1,2,3,3,1,1,2,1,1,1,1,1,1,1,364,1
2,2450,2,4,3,1,2,2,2,2,2,1,7,1,1,1,2,1,1,1,1,7,1,1,1,1,1,1,1,6,1,1,3,1,1,0,0,0,0,0,0,3,3,3,3,2,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,4,1,5,0,5,0,5,2,1,1,5,5,1,3,3,3,3,2,3,4,3,3,2,2,3,3,3,3,2,4,3,3,2,1,2,1,3,1,2,2,2,2,2,2,1,1,5,5,4,2,2,2,2,2,1,5,5,1,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9998,1000,1,4,3,1,5,5,5,0,0,0,0,0,0,1,1,1,1,0,0,6,0,1,1,1,3,3,4,3,1,1,3,3,0,5,1,1,15,15,5,0,0,0,0,0,0,7,7,7,7,7,7,1,1,2,2,1,1,2,1,2,1,2,2,1,1,365,1
2,2458,1,3,4,2,1,4,4,4,3,1,1,1,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,7,1,1,0,0,0,0,0,0,3,1,4,4,2,3,2,3,4,2,2,2,4,2,2,2,1,1,4,1,1,1,4,1,1,1,4,1,1,3,1,4,5,0,1,7,5,1,5,5,1,1,1,4,2,2,1,3,3,2,4,1,3,2,3,3,4,3,2,4,2,4,5,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4,1,5,1,1,0,0,0,0,0,1,1,1,5,0,0,0,6,0,1,1,1,1,1,4,3,1,1,1,1,3,5,3,5,0,0,5,0,0,0,0,0,0,0,0,4,7,5,7,1,2,2,3,1,1,2,1,1,1,3,1,1,1,366,1
2,2473,2,4,3,1,4,4,4,4,2,1,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,0,0,0,0,0,0,3,3,4,4,1,4,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,2,4,1,2,2,1,1,2,3,4,2,1,20,5,0,1,1,1,5,5,1,1,4,2,4,3,3,4,4,4,4,1,1,4,4,4,4,8,4,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,1,5,5,1,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,100,1,4,4,1,1,5,1,0,0,0,0,4,3,3,3,1,1,0,0,6,0,1,4,2,4,4,3,4,2,3,2,1,5,5,5,1,10,5,1,4,40,5,2,4,5,0,0,3,6,2,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,367,1
2,2474,2,1,3,2,1,3,2,3,2,1,5,1,1,5,6,1,1,1,1,4,1,1,1,7,1,1,1,5,7,7,7,1,1,0,0,0,0,0,0,3,3,4,4,1,3,1,4,3,2,1,1,2,2,2,1,3,3,4,3,3,1,4,1,3,1,1,1,3,3,5,4,1,2,1,0,5,1,3,2,1,1,1,4,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,8,2,3,1,1,1,1,1,1,0,0,0,2,2,3,4,1,3,3,3,2,1,2,1,2,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,80,1,12,3,1,1,1,5,0,0,0,0,3,0,1,1,5,0,0,0,5,0,5,2,2,3,2,2,2,1,2,3,1,3,5,5,5,0,0,1,1,55,5,1,0,10,4,5,7,7,7,7,1,1,1,5,1,1,1,1,1,1,1,2,1,1,368,1
2,2503,2,4,1,2,4,4,4,3,1,1,2,1,1,7,4,1,1,1,1,4,1,2,7,4,1,1,1,7,1,1,7,1,1,0,0,0,0,0,0,2,2,4,3,2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,1,1,2,4,3,3,1,3,1,3,3,4,5,1,3,1,4,2,1,1,2,1,1,1,4,2,2,1,3,4,2,3,3,2,3,3,3,3,3,2,4,2,3,2,1,2,1,1,1,0,0,0,2,2,1,1,1,3,3,3,2,1,4,4,1,5,0,0,0,5,0,0,0,5,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1,4,4,1,5,1,1,0,0,0,0,2,2,2,2,5,0,0,0,6,0,1,2,2,4,4,2,2,1,1,3,1,3,5,4,5,0,0,1,1,50,5,1,0,7,5,5,1,2,1,3,1,1,2,5,1,1,2,1,1,1,1,2,1,1,369,1
2,2504,2,4,4,1,4,3,3,3,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,1,1,1,1,1,4,1,1,1,1,3,3,2,3,3,2,3,2,2,2,2,1,1,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,1,4,5,0,5,0,3,1,3,1,5,5,5,1,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,1,1,1,1,1,0,0,0,2,2,1,1,1,4,4,4,2,2,4,2,2,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,500,0,0,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,1,10,2,1,1,1,1,5,0,0,0,2,1,1,1,5,0,5,0,6,1,5,2,2,2,2,1,3,3,3,5,1,0,5,1,5,0,0,5,0,0,0,0,0,0,7,4,4,5,5,5,1,4,5,1,1,5,4,1,3,2,3,4,2,1,370,1
2,2514,2,4,2,2,4,4,4,4,2,2,5,1,5,7,7,1,1,2,2,3,1,7,7,5,1,1,2,5,7,7,7,1,1,0,0,0,0,0,0,3,3,4,4,1,4,1,4,3,1,1,1,3,2,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,3,5,4,1,10,5,0,2,1,1,2,1,1,1,3,4,3,3,3,3,3,3,3,2,3,3,3,3,4,2,3,3,3,2,1,1,1,1,1,0,0,0,3,2,2,2,1,5,5,5,1,2,4,2,2,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2000,1000,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1000,1,3,3,1,5,1,1,0,0,0,0,2,5,3,2,1,5,0,0,4,0,1,4,4,4,4,4,3,3,3,3,3,3,5,5,5,0,0,5,0,0,0,0,0,0,7,7,6,6,4,4,1,3,2,5,1,1,3,1,1,1,2,2,1,1,371,1
2,2524,2,3,1,2,4,4,4,4,1,1,3,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,6,1,1,4,1,1,0,0,0,0,0,0,3,3,4,4,2,4,2,4,4,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,1,5,5,0,2,1,1,2,1,1,1,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,0,0,0,2,1,1,2,1,5,5,4,1,2,4,2,1,5,0,0,0,5,0,0,0,5,0,0,0,2,5,1,1,1,5,5,1,5,1,5,5,5,5,5,5,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.040001,525,1,6,5,1,5,1,5,0,0,0,0,0,1,1,1,5,0,0,0,5,0,5,1,1,3,1,3,3,1,1,3,3,6,5,3,5,0,0,1,2,32,5,1,0,45,6,4,6,6,5,5,1,3,2,4,1,1,2,2,2,1,2,2,1,1,372,1
2,2532,1,4,3,3,3,3,3,4,2,1,1,1,1,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,7,7,7,5,1,0,0,0,0,0,0,2,2,4,4,1,4,1,4,4,1,1,1,2,2,1,1,3,3,3,1,3,1,3,1,3,2,3,1,3,3,4,1,5,2,5,0,4,1,2,2,5,5,1,4,2,2,2,4,4,2,2,2,2,2,4,3,3,3,4,4,2,3,3,1,3,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,15000,500,1,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,400,1,5,4,1,1,1,1,0,0,0,0,4,2,2,1,5,0,0,0,5,0,5,4,3,3,2,2,1,1,1,3,1,4,5,3,5,0,0,1,1,50,5,2,7,15,0,0,6,5,6,6,1,1,1,5,1,1,1,1,1,1,1,2,1,1,373,1
2,2533,1,3,2,1,1,3,4,4,1,1,1,1,1,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,7,5,7,1,1,0,0,0,0,0,0,3,3,4,4,1,4,1,4,4,4,1,1,2,2,2,1,1,1,4,1,1,1,4,1,1,1,1,1,4,4,3,1,5,10,5,0,1,1,1,1,1,1,5,4,2,1,1,4,4,1,3,1,3,3,4,3,3,3,1,3,1,2,5,1,1,4,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,0,0,0,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4,1,1,1,1,0,0,0,0,3,3,3,3,5,0,0,0,1,0,5,1,1,1,1,4,1,1,1,1,1,1,5,5,5,0,0,1,2,60,5,1,0,7,0,0,4,5,3,5,1,2,2,4,1,1,1,1,1,1,1,1,1,1,374,1
2,2555,1,3,3,2,3,3,3,3,2,1,5,1,1,7,5,7,1,1,0,0,0,0,0,0,0,0,0,5,1,6,5,1,1,0,0,0,0,0,0,3,3,4,4,1,4,1,4,4,1,1,1,2,2,2,1,1,3,4,1,3,1,8,1,1,1,4,1,1,5,3,4,1,1,5,0,1,1,3,1,1,1,5,4,3,2,2,4,4,1,3,2,4,2,4,3,3,3,3,3,2,3,3,1,3,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,0,0,600,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,3,3,3,3,2,5,5,5,0,0,1,1,40,5,2,1,60,0,0,1,7,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,375,1
2,2565,1,4,4,2,2,3,3,4,2,1,2,1,1,3,5,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3,7,1,1,0,0,0,0,0,0,2,2,4,4,1,4,1,4,4,2,2,1,2,2,1,2,1,3,1,3,3,1,1,1,3,1,1,1,1,3,5,4,1,0,5,0,3,1,2,1,5,1,5,4,1,1,1,4,2,2,3,1,3,3,3,4,4,4,2,4,2,3,2,1,1,3,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,5,5,0,0,0,0,3,1,1,1,5,0,0,0,6,0,1,3,1,3,1,3,3,1,1,4,1,2,3,1,5,0,0,1,1,45,5,1,0,24,0,0,3,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,376,1
2,2569,2,4,3,1,4,3,4,4,1,1,3,1,4,7,6,2,1,1,1,1,1,4,1,4,1,1,1,4,6,7,7,4,1,0,0,0,0,0,0,2,2,4,4,1,4,1,4,4,1,1,1,1,1,1,1,3,3,2,1,3,3,2,3,3,1,3,1,3,4,3,5,1,4,5,0,3,1,2,2,5,5,1,3,2,2,2,2,3,2,3,2,3,2,3,3,4,4,2,3,2,3,1,1,1,1,1,1,0,0,0,3,1,1,1,3,4,4,4,2,2,3,2,2,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,100,1,5,4,1,1,1,1,0,0,0,0,4,2,4,4,1,1,0,0,6,0,1,3,3,4,1,3,3,3,3,3,1,3,5,5,5,0,0,1,2,50,5,1,0,45,6,6,6,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,377,1
2,2570,1,2,3,3,2,4,4,4,1,1,6,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,6,7,1,6,1,1,0,0,0,0,0,0,3,3,3,3,2,3,2,3,2,2,2,2,3,2,2,2,3,3,4,1,3,1,1,1,3,3,1,1,3,3,1,2,4,0,5,0,5,5,3,4,5,5,1,4,3,2,2,4,3,2,8,2,3,2,3,4,4,4,2,3,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,5,5,1,1,1,5,5,3,1,1,1,1,1,5,1,1,1,5,1,1,5,1,1,0,0,0,1,5,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,1,1,1,2,5,5,5,0,0,1,1,40,5,1,0,20,0,0,3,1,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1
2,2572,1,4,1,1,4,4,4,4,2,7,6,4,1,7,6,97,1,1,0,0,0,0,0,0,0,0,0,6,7,7,7,97,1,7,1,7,6,97,1,3,3,3,3,2,3,2,3,3,2,2,2,2,2,2,3,3,3,3,1,1,1,4,1,3,3,3,1,3,3,4,5,1,0,5,0,3,1,1,1,5,5,1,4,2,2,2,4,3,2,3,2,3,2,4,3,2,3,2,3,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,5,0,0,0,5,0,0,0,2,5,1,1,1,5,5,1,5,1,5,5,5,5,5,5,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,9998,150,1,2,1,5,0,0,0,5,0,0,0,0,1,1,1,5,0,5,0,2,4,5,4,4,4,4,4,2,1,1,3,2,2,5,2,5,0,0,1,1,40,5,1,0,20,0,0,6,6,4,4,1,5,1,3,5,1,1,1,1,1,2,3,1,1,379,1
2,2579,2,4,1,2,8,2,3,4,2,1,7,1,1,7,7,1,1,1,1,7,1,1,7,5,1,1,1,7,7,7,7,1,1,0,0,0,0,0,0,3,8,4,4,1,4,1,4,4,1,1,1,3,2,1,1,3,3,3,1,1,1,1,3,3,3,3,1,3,1,5,4,3,1,5,0,3,3,2,4,5,5,1,4,4,4,3,1,3,4,3,4,1,9,4,4,4,4,2,4,1,9,1,1,3,3,2,1,3,0,4,2,3,1,1,1,5,5,9,2,1,2,1,1,5,0,0,0,5,0,0,0,5,0,0,0,2,5,1,5,1,1,5,1,1,1,5,5,5,5,5,5,0,0,200,1,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,5,0,8,4,4,4,4,8,1,1,2,2,1,4,5,3,5,0,0,1,1,37,5,1,0,10,6,6,6,6,5,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,380,1
2,2581,2,4,1,1,3,2,2,3,1,1,1,1,1,5,6,4,4,1,1,1,1,1,7,5,1,1,1,1,7,7,7,1,4,0,0,0,0,0,0,1,3,4,4,1,3,1,4,4,1,1,1,2,1,2,2,1,3,3,1,3,3,4,3,3,3,3,1,3,3,4,5,1,10,1,5,4,1,2,1,1,5,1,4,3,4,2,3,4,3,3,3,1,2,4,3,3,4,3,4,2,3,2,1,1,1,1,1,0,0,0,3,2,2,1,1,4,4,4,2,1,2,2,1,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,5,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9998,500,1,6,3,5,0,0,0,0,0,0,0,2,4,2,2,5,0,0,0,6,0,1,1,1,1,2,3,3,1,1,3,1,3,5,3,5,0,0,5,0,0,0,0,0,0,6,6,5,6,7,7,1,1,1,5,1,1,1,1,1,1,1,1,1,1,381,1
