TDFREL07,TDFOID07,TDFOSN07,Q38_WD,Q38_WE,Q38WDDAY,Q38WEDAY,Q38WDIWM,Q38WDIWD,Q38WDIWY,Q38WEIWM,Q38WEIWD,Q38WEIWY,Q38WDSAQ,Q38WESAQ,Q38WDFTF,Q38WEFTF,Q38WDTEL,Q38WETEL,Q38WDCH,Q38WECH,Q38WDPCG,Q38WEPCG,Q38WDOCG,Q38WEOCG,Q38WDOTH,Q38WEOTH,Q38WD_A1,Q38WE_A1,Q38WD_A2,Q38WE_A2,Q38WDA3M,Q38WDA3D,Q38WDA3Y,Q38WEA3M,Q38WEA3D,Q38WEA3Y,Q38WDA4M,Q38WDA4D,Q38WDA4Y,Q38WEA4M,Q38WEA4D,Q38WEA4Y
1,5506,2,1,1,2,7,4,17,2008,4,17,2008,1,1,5,5,1,1,1,1,1,1,5,5,5,5,3,1,4,3,3,3,2008,3,1,2008,3,5,2008,3,1,2008
1,7261,3,1,1,4,1,2,16,2008,2,16,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,3,3,1,2,2,13,2008,2,10,2008,2,13,2008,2,10,2008
1,4333,3,1,1,2,7,10,21,2007,10,21,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,4,10,15,2007,10,20,2007,10,21,2007,10,21,2007
1,4333,4,1,1,2,7,10,21,2007,10,21,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,1,1,1,5,5,10,15,2007,10,20,2007,10,17,2007,10,20,2007
1,3827,3,1,1,6,7,1,19,2008,1,19,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,3,1,18,2008,1,12,2008,1,19,2008,1,19,2008
1,4361,3,1,1,6,1,11,15,2007,11,15,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,3,11,9,2007,11,11,2007,11,9,2007,11,11,2007
1,4361,4,1,1,6,1,11,15,2007,11,15,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,1,1,1,9,9,11,9,2007,11,11,2007,11,9,2007,11,11,2007
1,5040,4,1,1,2,7,2,6,2008,2,6,2008,5,1,1,5,5,5,1,1,5,5,5,5,5,5,6,6,4,2,2,4,2008,2,2,2008,2,6,2008,2,6,2008
1,6544,2,1,1,2,7,11,15,2007,11,15,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,5,5,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,2882,4,1,1,2,7,2,10,2008,2,10,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,4,2,4,2008,2,9,2008,2,6,2008,2,9,2008
1,7571,5,1,1,2,7,4,17,2008,4,17,2008,1,1,5,5,1,1,5,5,1,1,5,5,5,5,2,2,3,3,3,24,2008,3,8,2008,3,24,2008,3,8,2008
1,2928,2,1,1,3,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,10,23,2007,10,20,2007,10,27,2007,10,20,2007
1,2928,3,1,1,6,7,10,27,2007,10,27,2007,1,1,5,1,5,5,1,1,5,5,5,5,5,5,1,1,4,2,10,26,2007,10,20,2007,10,27,2007,10,27,2007
1,2896,2,1,1,4,1,11,16,2007,11,16,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,3,10,31,2007,11,4,2007,10,31,2007,11,4,2007
1,7301,3,1,1,5,7,1,21,2008,1,21,2008,1,1,5,5,5,5,1,1,5,5,5,5,1,1,7,7,1,4,1,17,2008,1,19,2008,1,19,2008,1,20,2008
1,7301,4,1,1,5,7,1,21,2008,1,21,2008,1,1,5,1,5,5,1,1,5,5,5,5,1,1,7,7,4,4,1,17,2008,1,19,2008,1,17,2008,1,20,2008
1,2371,3,1,1,6,7,1,20,2008,1,20,2008,1,1,5,5,1,1,1,1,1,1,5,5,5,5,3,3,3,3,1,18,2008,1,19,2008,1,20,2008,1,20,2008
1,2371,4,1,1,6,7,12,9,2007,12,9,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,2,12,7,2007,12,8,2007,12,8,2007,12,9,2007
1,3960,4,1,1,6,7,11,19,2007,11,19,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,11,16,2007,11,17,2007,11,19,2007,11,19,2007
1,4840,3,1,1,6,1,1,24,2008,1,24,2008,1,1,1,1,5,5,1,1,1,1,5,5,5,5,1,1,2,2,1,18,2008,1,20,2008,1,18,2008,1,20,2008
1,4840,4,1,1,6,1,1,24,2008,1,24,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,4,2,1,18,2008,1,20,2008,1,18,2008,1,20,2008
1,6549,4,1,1,3,1,2,24,2008,2,24,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,6,9,2,2,19,2008,2,17,2008,99,99,9999,2,24,2008
1,7158,3,1,1,2,1,11,13,2007,11,13,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,5,11,5,2007,11,11,2007,11,6,2007,11,12,2007
1,1473,3,1,1,6,7,1,12,2008,1,12,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,3,12,3,2007,12,1,2007,12,4,2007,12,2,2007
1,1384,3,1,1,6,1,11,9,2007,11,9,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,1,1,3,1,3,11,2,2007,11,4,2007,11,9,2007,11,4,2007
1,4850,3,1,1,2,7,1,20,2008,1,20,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,1,1,14,2008,1,12,2008,1,14,2008,1,12,2008
1,6469,3,1,1,2,7,11,23,2007,11,23,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,1,11,19,2007,11,17,2007,11,19,2007,11,20,2007
1,6798,2,1,1,2,7,1,19,2008,1,19,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,1,14,2008,1,12,2008,1,19,2008,1,19,2008
1,6798,3,1,1,2,7,1,19,2008,1,19,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,5,1,14,2008,1,12,2008,1,19,2008,1,19,2008
1,5708,3,1,1,3,7,12,15,2007,12,15,2007,5,5,1,1,1,5,1,1,5,5,1,1,5,5,1,1,1,2,11,13,2007,11,17,2007,11,13,2007,11,17,2007
1,5982,3,1,1,6,1,12,2,2007,12,17,2007,1,1,5,5,5,1,1,1,1,1,5,5,5,5,3,3,4,1,11,30,2007,12,9,2007,12,1,2007,12,10,2007
1,5013,3,1,1,4,1,11,4,2007,11,4,2007,1,1,5,5,5,5,5,5,5,1,5,5,5,5,2,2,1,3,10,31,2007,10,28,2007,10,31,2007,10,28,2007
1,5013,4,1,1,4,1,11,4,2007,11,4,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,5,2,10,31,2007,10,28,2007,10,31,2007,10,28,2007
1,7324,3,1,1,6,7,4,6,2008,4,6,2008,5,5,5,5,1,1,1,1,5,5,5,5,1,1,6,6,2,2,4,4,2008,4,5,2008,4,6,2008,4,6,2008
1,7324,4,1,1,5,7,11,29,2007,12,22,2007,1,5,1,5,5,1,1,1,5,5,5,5,1,1,7,6,1,2,11,22,2007,12,22,2007,11,29,2007,12,29,2007
1,4758,3,1,1,5,7,11,8,2007,11,8,2007,1,1,1,1,5,5,1,1,1,5,5,5,1,1,3,1,2,4,11,1,2007,11,3,2007,11,1,2007,11,3,2007
1,6678,3,1,1,4,1,11,17,2007,11,17,2007,1,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,5,11,14,2007,11,11,2007,11,17,2007,11,17,2007
1,6371,3,1,1,5,7,11,19,2007,11,19,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,2,11,15,2007,11,10,2007,11,17,2007,11,10,2007
1,2904,4,1,1,4,1,99,99,9999,99,99,9999,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,3,5,7,2008,5,11,2008,5,7,2008,5,12,2008
1,4768,4,1,1,2,7,1,18,2008,1,18,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,14,2008,1,12,2008,1,16,2008,1,16,2008
1,3320,3,1,1,4,7,1,19,2008,1,19,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,3,1,16,2008,1,12,2008,1,16,2008,1,12,2008
1,2792,3,1,1,3,7,11,4,2007,11,4,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,1,4,2,10,30,2007,11,3,2007,10,30,2007,11,3,2007
1,2792,4,1,1,3,7,11,4,2007,11,4,2007,1,1,1,1,5,5,1,1,1,1,5,1,5,5,1,1,2,1,10,30,2007,11,3,2007,10,30,2007,11,3,2007
1,1942,3,1,1,4,7,10,19,2007,10,19,2007,1,1,1,1,5,5,1,1,1,5,5,1,5,5,3,1,3,3,10,17,2007,10,13,2007,10,17,2007,10,13,2007
1,1307,3,1,1,2,7,10,15,2007,10,15,2007,1,1,1,1,5,5,1,1,1,5,5,5,5,5,3,1,2,1,10,8,2007,10,13,2007,10,14,2007,10,14,2007
1,1307,4,1,1,2,7,10,15,2007,10,15,2007,1,1,1,1,5,5,1,1,1,5,5,5,5,5,3,1,1,1,10,8,2007,10,13,2007,10,14,2007,10,14,2007
1,2419,2,1,1,2,7,10,28,2007,10,28,2007,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,1,10,22,2007,10,21,2007,10,22,2007,10,21,2007
1,1670,3,1,1,5,7,10,6,2007,11,6,2007,1,1,1,5,5,1,1,1,1,5,5,5,5,5,3,1,3,1,10,4,2007,10,6,2007,10,4,2007,10,7,2007
1,1212,2,1,1,6,1,10,14,2007,10,14,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,12,2007,10,7,2007,10,12,2007,10,13,2007
1,1212,3,1,1,6,1,10,14,2007,10,14,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,12,2007,10,7,2007,10,12,2007,10,13,2007
1,1207,4,1,1,4,1,10,25,2007,10,25,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,3,1,2,3,10,17,2007,10,21,2007,10,17,2007,10,21,2007
1,1207,6,1,1,4,1,10,25,2007,10,25,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,7,1,2,4,10,17,2007,10,21,2007,10,17,2007,10,21,2007
1,94,3,1,1,2,7,11,4,2007,11,4,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,29,2007,11,3,2007,10,29,2007,11,4,2007
1,2149,4,1,1,2,1,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,3,3,3,3,10,8,2007,10,7,2007,10,8,2007,10,8,2007
1,7913,3,1,1,3,1,11,21,2007,11,21,2007,1,1,1,1,1,5,1,1,5,5,5,5,5,5,1,1,1,1,11,13,2007,11,11,2007,11,13,2007,11,11,2007
1,7913,4,1,1,3,1,11,21,2007,11,21,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,3,11,13,2007,11,11,2007,11,13,2007,11,11,2007
1,540,3,1,1,3,1,10,18,2007,10,18,2007,1,5,5,5,5,5,1,5,5,5,5,5,5,5,1,1,1,1,10,9,2007,10,14,2007,10,9,2007,10,14,2007
1,540,4,1,1,3,1,10,18,2007,10,18,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,9,2007,10,14,2007,10,9,2007,10,14,2007
1,1916,2,1,1,2,7,2,15,2008,2,15,2008,1,1,5,5,5,5,5,5,5,5,1,1,5,5,7,7,1,1,2,11,2008,2,9,2008,2,13,2008,2,13,2008
1,1992,3,1,1,2,7,2,25,2008,2,5,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,3,3,1,1,1,14,2008,1,19,2008,1,14,2008,1,19,2008
1,142,2,1,1,6,7,1,13,2008,1,13,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,1,1,11,2008,1,12,2008,1,13,2008,1,13,2008
1,142,3,1,1,6,7,1,13,2008,1,13,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,3,6,3,3,1,11,2008,1,12,2008,1,11,2008,1,13,2008
1,777,4,1,1,5,1,1,12,2008,1,12,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,3,1,10,2008,1,6,2008,1,11,2008,1,10,2008
1,2861,3,1,1,3,7,11,18,2007,11,18,2007,1,1,5,1,5,5,1,1,5,5,5,5,5,5,1,7,1,3,11,13,2007,11,17,2007,11,13,2007,11,17,2007
1,3113,2,1,1,5,1,1,31,2008,2,5,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,1,31,2008,2,3,2008,2,5,2008,2,5,2008
1,4684,3,1,1,6,7,10,26,2007,10,31,2007,1,1,1,5,5,1,1,1,5,5,5,5,5,5,1,6,2,3,10,19,2007,10,27,2007,10,21,2007,10,27,2007
1,4684,4,1,1,6,7,10,31,2007,10,26,2007,1,1,5,1,1,5,1,1,5,5,5,5,5,5,6,1,1,5,10,19,2007,10,20,2007,10,31,2007,10,20,2007
1,5188,3,1,1,3,1,10,24,2007,10,14,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,3009,3,1,1,3,1,10,17,2007,10,17,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,4,10,16,2007,10,14,2007,10,16,2007,10,14,2007
1,5057,2,1,1,5,7,2,12,2008,2,12,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,6,7,2,5,1,24,2008,1,26,2008,2,2,2008,2,2,2008
1,3289,3,1,1,3,7,10,25,2007,10,25,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,10,23,2007,10,20,2007,10,23,2007,10,20,2007
1,3289,4,1,1,3,7,10,25,2007,10,25,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,7,1,3,2,10,23,2007,10,20,2007,10,25,2007,10,20,2007
1,4159,3,1,1,5,7,1,6,2008,1,6,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,1,3,2008,1,5,2008,1,3,2008,1,5,2008
1,4329,3,1,1,3,1,3,4,2008,99,99,9999,5,1,1,5,5,5,1,1,1,5,5,5,5,5,3,1,1,3,2,5,2008,3,16,2008,2,5,2008,3,16,2008
1,3040,3,1,1,3,7,11,11,2007,11,11,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,9,6,9,2,99,99,9999,11,3,2007,99,99,9999,11,11,2007
1,3040,4,1,1,3,7,11,11,2007,11,11,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,2,3,11,6,2007,11,3,2007,11,11,2007,11,10,2007
1,5558,2,1,1,5,7,3,2,2008,3,2,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,4,2,28,2008,3,1,2008,2,29,2008,3,1,2008
1,5558,3,1,1,5,7,3,2,2008,3,2,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,4,2,28,2008,3,1,2008,2,29,2008,3,1,2008
1,2372,3,1,1,3,7,12,7,2007,12,7,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,12,4,2007,12,1,2007,12,7,2007,12,7,2007
1,6452,3,1,1,3,7,10,22,2007,10,22,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,3,10,3,2007,10,20,2007,10,3,2007,10,21,2007
1,6116,3,1,1,2,7,3,8,2008,3,8,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,3,3,2008,3,1,2008,3,8,2008,3,8,2008
1,6408,4,1,1,4,7,2,15,2008,2,15,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,2,13,2008,2,9,2008,2,15,2008,2,15,2008
1,1687,2,1,1,2,1,3,1,2008,3,1,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,7,1,1,2,25,2008,2,24,2008,3,1,2008,3,1,2008
1,1470,2,1,1,5,7,11,10,2007,11,10,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,4,11,8,2007,11,3,2007,11,10,2007,11,10,2007
1,5003,4,1,1,2,1,10,30,2007,10,30,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,3,3,2,3,10,29,2007,10,28,2007,10,29,2007,10,29,2007
1,5273,3,1,1,3,1,11,7,2007,11,7,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,3,10,30,2007,11,4,2007,10,30,2007,11,4,2007
1,5273,5,1,1,3,1,11,7,2007,11,7,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,1,10,30,2007,11,4,2007,10,30,2007,11,9,2007
1,7006,4,1,1,3,7,2,26,2008,2,26,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,2,2,19,2008,2,16,2008,2,20,2008,2,20,2008
1,6133,2,1,1,4,1,1,21,2008,1,21,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,2,11,21,2007,11,18,2007,11,21,2007,11,18,2007
1,6133,3,1,1,4,1,2,13,2008,2,13,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,3,2,6,2008,2,3,2008,2,8,2008,2,4,2008
1,5893,3,1,1,4,7,10,21,2007,2,21,2008,1,1,5,5,1,5,1,1,5,5,5,5,5,5,1,1,3,4,10,24,2007,10,27,2007,10,27,2007,10,27,2007
1,6720,3,1,1,3,1,4,14,2008,4,14,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,9,7,4,2,4,8,2008,4,13,2008,4,14,2008,4,14,2008
1,8106,5,1,1,6,7,2,24,2008,2,24,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,1,2,22,2008,2,23,2008,2,23,2008,2,23,2008
1,4815,3,1,1,4,7,1,21,2008,4,7,2008,1,1,1,5,5,5,1,1,5,5,5,5,5,5,1,1,3,3,1,2,2008,1,12,2008,1,3,2008,1,12,2008
1,5014,2,1,1,2,7,2,2,2008,2,2,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,28,2008,1,26,2008,1,31,2008,1,27,2008
1,1248,3,1,1,2,1,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,15,2007,10,4,2007,10,19,2007,10,19,2007
1,1358,3,1,1,6,1,2,23,2008,2,23,2008,1,5,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,2,22,2008,2,17,2008,2,23,2008,2,23,2008
1,1358,4,1,1,6,1,2,23,2008,2,23,2008,1,1,5,5,5,5,5,1,5,5,5,5,5,5,6,6,1,3,2,22,2008,2,17,2008,2,23,2008,2,23,2008
1,4176,3,1,1,6,7,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,19,2007,10,13,2007,10,20,2007,10,20,2007
1,2078,3,1,1,5,1,1,5,2008,1,5,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,3,2,1,1,3,2008,12,30,2007,1,4,2008,12,30,2007
1,3368,6,5,1,0,7,0,0,0,12,23,2007,0,1,0,1,0,5,0,1,0,5,0,5,0,5,0,1,0,4,0,0,0,12,22,2007,0,0,0,12,22,2007
1,6061,3,1,1,6,1,3,1,2008,3,3,2008,1,1,1,5,5,1,1,1,5,5,5,1,5,5,6,5,2,1,2,29,2008,3,2,2008,3,1,2008,3,2,2008
1,7668,4,1,1,2,1,2,11,2008,2,11,2008,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,1,2,2,4,2008,2,10,2008,2,11,2008,2,11,2008
1,5718,2,1,1,4,1,11,25,2007,11,25,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,21,2007,11,18,2007,11,21,2007,11,18,2007
1,2738,4,1,1,6,7,11,25,2007,11,25,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,4,1,11,23,2007,11,24,2007,11,23,2007,11,24,2007
1,6609,2,1,1,6,7,2,3,2008,2,3,2008,1,1,5,1,5,5,1,1,5,5,5,5,5,1,1,1,5,2,2,1,2008,2,2,2008,2,2,2008,2,3,2008
1,6609,3,1,1,6,7,2,3,2008,2,3,2008,1,1,5,1,5,5,1,1,5,5,5,5,5,1,1,6,4,3,2,1,2008,2,2,2008,2,2,2008,2,3,2008
1,3936,3,1,1,2,1,2,7,2008,2,7,2008,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,1,3,2,4,2008,2,3,2008,2,7,2008,2,7,2008
1,5358,3,1,1,2,7,2,5,2008,2,5,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,2,4,2008,2,2,2008,2,4,2008,2,2,2008
1,5358,4,1,1,2,7,2,5,2008,2,5,2008,1,1,1,1,5,5,1,1,5,5,5,5,1,1,7,7,1,2,2,4,2008,2,2,2008,2,4,2008,2,2,2008
1,6585,3,1,1,4,7,1,4,2008,1,4,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,3,1,9,2008,12,30,2007,1,16,2008,1,3,2008
1,650,3,1,1,2,1,2,10,2008,2,10,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,28,2008,1,27,2008,1,31,2008,1,30,2008
1,6571,3,1,1,6,7,2,17,2008,2,17,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,2,2,15,2008,2,16,2008,2,16,2008,2,17,2008
1,1312,3,1,1,2,7,2,26,2008,2,26,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,3,2,11,2008,2,23,2008,2,13,2008,2,26,2008
1,7466,5,1,1,3,1,2,18,2008,2,18,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,2,12,2008,2,17,2008,2,13,2008,2,18,2008
1,7466,6,1,1,3,1,2,18,2008,2,18,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,4,2,12,2008,2,17,2008,2,12,2008,2,17,2008
1,7552,3,1,1,2,1,2,9,2008,2,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,2,4,2008,2,3,2008,2,5,2008,2,4,2008
1,7552,4,1,1,2,1,2,9,2008,2,9,2008,5,1,1,5,5,5,1,1,5,5,5,5,1,1,7,7,1,4,2,4,2008,2,3,2008,2,9,2008,2,4,2008
1,660,3,1,1,2,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,1,1,2,3,10,22,2007,10,20,2007,10,26,2007,10,21,2007
1,660,4,1,1,2,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,1,1,3,3,10,22,2007,10,20,2007,10,27,2007,10,20,2007
1,7831,3,1,1,6,1,3,22,2008,3,22,2008,1,1,5,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,2,29,2008,3,2,2008,2,29,2008,3,2,2008
1,3547,3,1,1,2,1,11,10,2007,10,22,2007,1,5,5,1,5,5,1,1,5,5,5,5,1,1,1,6,1,1,11,6,2007,10,21,2007,11,7,2007,10,22,2007
1,6736,2,1,1,4,7,11,1,2007,11,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,10,24,2007,10,28,2007,10,24,2007,10,30,2007
1,4504,4,1,1,3,1,10,13,2007,10,13,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,1,1,10,7,2007,10,9,2007,10,7,2007,10,9,2007
1,4504,5,1,1,3,1,10,13,2007,10,13,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,1,1,10,9,2007,10,7,2007,10,9,2007,10,7,2007
1,1300,3,1,1,2,7,3,25,2008,3,25,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,3,3,4,2,3,24,2008,3,22,2008,3,25,2008,3,24,2008
1,1300,5,1,1,2,7,3,25,2008,3,25,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,3,4,3,3,17,2008,3,15,2008,3,25,2008,3,16,2008
1,6987,3,1,1,4,7,1,12,2008,1,12,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,5,4,10,24,2007,10,20,2007,1,12,2008,1,12,2008
1,3379,3,1,1,6,1,11,3,2007,11,3,2007,5,5,1,1,5,5,1,1,5,1,5,5,5,5,6,6,9,9,11,2,2007,10,27,2007,11,3,2007,11,3,2007
1,3597,4,1,1,6,1,2,24,2008,2,24,2008,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,3,3,2,15,2008,2,17,2008,2,16,2008,2,17,2008
1,3721,6,1,1,4,7,2,24,2008,2,24,2008,1,5,1,1,5,5,1,1,5,5,5,5,1,1,1,6,3,5,2,20,2008,2,23,2008,2,20,2008,2,24,2008
1,7595,4,1,1,5,7,3,13,2008,3,13,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,2,3,2,21,2008,2,23,2008,2,21,2008,2,25,2008
1,6641,3,1,1,6,1,99,99,9999,3,19,2008,5,1,5,5,5,5,5,1,5,5,5,5,5,5,9,1,9,1,99,99,9999,3,16,2008,99,99,9999,3,17,2008
1,2439,4,1,1,4,1,3,1,2008,3,1,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,2,27,2008,2,24,2008,3,1,2008,3,1,2008
1,3129,4,1,1,2,1,3,2,2008,3,2,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,3,2,25,2008,3,2,2008,2,26,2008,3,2,2008
1,3391,6,1,1,5,7,3,2,2008,3,2,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,7,3,3,2,28,2008,3,1,2008,2,28,2008,3,2,2008
1,7836,4,1,1,5,1,3,18,2008,3,18,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,6,1,3,3,13,2008,3,16,2008,3,18,2008,3,18,2008
1,5016,6,1,1,2,1,2,16,2008,2,16,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,7,1,9,2,11,2008,99,99,9999,2,15,2008,99,99,9999
1,8182,3,1,1,2,7,3,17,2008,3,17,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,7,6,3,2,3,17,2008,3,15,2008,3,17,2008,3,17,2008
1,8182,4,1,1,2,7,3,17,2008,3,17,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,7,6,3,1,3,17,2008,3,15,2008,3,17,2008,3,17,2008
1,5305,3,1,1,2,7,3,5,2008,3,5,2008,5,5,1,1,5,5,1,1,1,1,5,5,5,5,7,7,5,3,3,3,2008,3,1,2008,3,5,2008,3,5,2008
1,3451,3,1,1,5,7,3,2,2008,3,2,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,1,2,4,2,28,2008,2,23,2008,3,2,2008,2,24,2008
1,2386,3,1,1,2,1,3,2,2008,3,2,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,2,25,2008,2,24,2008,3,1,2008,3,1,2008
1,2450,3,1,1,2,1,3,1,2008,3,1,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,3,2,25,2008,2,24,2008,2,25,2008,2,24,2008
1,6582,3,1,1,6,7,3,9,2008,3,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,3,7,2008,3,8,2008,3,7,2008,3,8,2008
1,6582,4,1,1,6,7,3,9,2008,3,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,6,1,1,3,7,2008,3,8,2008,3,9,2008,3,9,2008
