ASMREL,ASMTID01,ASMTSN01,Q24MONTH,Q24DAY,Q24YEAR,Q24FORM,Q24LANG,Q24A1,Q24A2,Q24A3A,Q24A3B,Q24A3C,Q24A4A,Q24A4B,Q24A4C,Q24BMI,Q24B2,Q24LW1,Q24LW2,Q24LW3,Q24LW4,Q24LW5,Q24LW6,Q24LW7,Q24LW8,Q24LW9,Q24LW10,Q24LW11,Q24LW12,Q24LW13,Q24LW14,Q24LW15,Q24LW16,Q24LW17,Q24LW18,Q24LW19,Q24LW20,Q24LW21,Q24LW22,Q24LW23,Q24LW24,Q24LW25,Q24LW26,Q24LW27,Q24LW28,Q24LW29,Q24LW30,Q24LW31,Q24LW32,Q24LW33,Q24LW34,Q24LW35,Q24LW36,Q24LW37,Q24LW38,Q24LW39,Q24LW40,Q24LW41,Q24LW42,Q24LW43,Q24LW44,Q24LW45,Q24LW46,Q24LW47,Q24LW48,Q24LW49,Q24LW50,Q24LW51,Q24LW52,Q24LW53,Q24LW54,Q24LW55,Q24LW56,Q24LW57,Q24LW58,Q24LWRAW,Q24LWSS,Q24PC1,Q24PC2,Q24PC3,Q24PC4,Q24PC5,Q24PC6,Q24PC7,Q24PC8,Q24PC9,Q24PC10,Q24PC11,Q24PC12,Q24PC13,Q24PC14,Q24PC15,Q24PC16,Q24PC17,Q24PC18,Q24PC19,Q24PC20,Q24PC21,Q24PC22,Q24PC23,Q24PC24,Q24PC25,Q24PC26,Q24PC27,Q24PC28,Q24PC29,Q24PC30,Q24PC31,Q24PC32,Q24PC33,Q24PC34,Q24PC35,Q24PC36,Q24PC37,Q24PC38,Q24PC39,Q24PC40,Q24PC41,Q24PC42,Q24PC43,Q24PCRAW,Q24PCSS,Q24BRSS,Q24AP1,Q24AP2,Q24AP3,Q24AP4,Q24AP5,Q24AP6,Q24AP7,Q24AP8,Q24AP9,Q24AP10,Q24AP11,Q24AP12,Q24AP13,Q24AP14,Q24AP15,Q24AP16,Q24AP17,Q24AP18,Q24AP19,Q24AP20,Q24AP21,Q24AP22,Q24AP23,Q24AP24,Q24AP25,Q24AP26,Q24AP27,Q24AP28,Q24AP29,Q24AP30,Q24AP31,Q24AP32,Q24AP33,Q24AP34,Q24AP35,Q24AP36,Q24AP37,Q24AP38,Q24AP39,Q24AP40,Q24AP41,Q24AP42,Q24AP43,Q24AP44,Q24AP45,Q24AP46,Q24AP47,Q24AP48,Q24AP49,Q24AP50,Q24AP51,Q24AP52,Q24AP53,Q24AP54,Q24AP55,Q24AP56,Q24AP57,Q24AP58,Q24AP59,Q24AP60,Q24APRAW,Q24APSS,Q24C1A,Q24C1B,Q24C2A,Q24C2B,Q24C3A,Q24C3B,Q24C4A,Q24C4B,Q24C5A,Q24C5B,Q24C6A,Q24C6B,Q24C7A,Q24C7B,Q24C8A,Q24C8B,Q24DSFO,Q24C9A,Q24C9B,Q24C10A,Q24C10B,Q24C11A,Q24C11B,Q24C12A,Q24C12B,Q24C13A,Q24C13B,Q24C14A,Q24C14B,Q24C15A,Q24C15B,Q24DSBA,Q24DSTO,Q24D1,Q24D1A,Q24D2,Q24D2A,Q24D2B,Q24D2C,Q24D2D,Q24D2E,Q24D2F,Q24D2G,Q24D2H,Q24D2I,Q24D3,Q24D3A,Q24D3B,Q24D3C,Q24D3D,Q24D3E,Q24D3F,Q24D3G,Q24D3H,Q24D3I,Q24IWAGE,WTIND02,Q24LWPR,Q24LWW,Q24PCPR,Q24PCW,Q24BRPR,Q24BRW,Q24APPR,Q24APW,BMIZ02,HGTZ02,WGTZ02,HGTIND02,WGTIND02
5,4773,3,2,4,2003,1,1,48,49,0,0,0,0,0,0,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,108,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,85,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103,2,18,453,70,487,35,470,16,465,-.62,-1.55,-1.35,2,2
5,4775,5,11,21,2002,1,1,64,94,0,0,0,0,0,0,16.1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,90,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,98,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,17,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,2,11,488,25,499,14,494,45,514,-1.39,.28,-.68000001,2,2
5,4775,6,11,21,2002,1,1,60,100,0,0,0,0,0,0,19.5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,42,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,92,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,87,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,1,1,1,0,1,1,0,0,0,0,0,0,0,6,15,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136,2,42,501,29,493,34,497,20,489,.61000001,.77999997,.73000002,2,2
5,4779,3,11,29,2002,1,1,57,86,0,0,0,0,0,0,18.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,9,51,124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,31,120,125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,111,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,2,95,532,91,521,96,526,77,516,.41999999,-.28,.050000001,2,2
5,4779,4,11,29,2002,1,1,52,58,0,0,0,0,0,0,15.1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,9,46,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,119,124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,119,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,16,5,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,105,2,98,514,89,499,95,506,90,499,-.60000002,.039999999,-.38999999,2,2
5,4780,3,1,15,2003,1,1,55,66,0,0,0,0,0,0,15.3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,43,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,108,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,104,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,11,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,2,48,504,69,510,60,507,60,508,-1.13,-.86000001,-1.36,2,2
5,4780,4,1,15,2003,1,1,46,49,0,0,0,0,0,0,16.299999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,138,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,134,134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,118,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,2,99,488,99,493,99,490,88,473,.54000002,-.68000001,-.090000004,2,2
5,4785,3,12,19,2002,1,1,64,243,0,0,0,0,0,0,41.700001,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9,46,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,30,98,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,81,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,4,24,514,43,518,31,516,11,499,2.4400001,-.02,2.47,2,4
5,4785,5,12,8,2002,1,1,59,100,0,0,0,0,0,0,20.200001,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,40,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,96,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,95,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,12,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,3,39,495,39,496,39,496,36,496,1.0700001,.99000001,1.17,2,2
5,4788,3,3,16,2003,1,1,48,65,0,0,0,0,0,0,19.799999,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,96,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,94,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,95,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,12,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,3,39,457,34,461,36,459,37,469,1.6,-1.01,.86000001,2,2
5,4793,3,1,12,2003,1,1,68,132,0,0,0,0,0,0,20.1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,9,51,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,33,103,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,49,109,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,5,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1,225,2,41,532,57,527,46,530,72,544,-.88999999,-.52999997,-.91000003,2,2
5,4794,3,6,21,2003,2,1,46,48,0,0,0,0,0,0,15.9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,44,143,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,121,132,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,118,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,14,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,2,99,510,92,491,98,500,88,486,.079999998,-1.8,-.93000001,1,2
5,4799,3,2,1,2003,1,1,63,232,0,0,0,0,0,0,41.099998,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,9,53,121,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,26,95,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,97,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,11,1,1,1,0,1,0,1,1,1,1,1,0,0,0,9,20,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171,4,92,542,36,508,69,525,41,516,2.72,-.72000003,2.99,2,4
5,4800,4,4,11,2003,1,1,65,123,0,0,0,0,0,0,20.5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,9,52,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,34,115,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,14,1,1,1,1,1,1,0,1,0,1,0,0,0,0,8,22,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188,2,68,536,85,529,78,532,48,525,.059999999,-.98000002,-.38,2,2
5,4800,5,4,10,2003,1,1,69,188,0,0,0,0,0,0,27.799999,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,9,50,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,92,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,102,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,1,1,1,0,1,1,0,1,0,0,0,0,0,0,6,18,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,4,75,528,30,502,48,515,56,519,1.78,2.4400001,2.29,4,4
5,4802,3,12,18,2002,1,1,71,292,0,0,0,0,0,0,40.700001,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,9,50,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,32,103,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,97,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,13,1,1,1,1,0,1,1,1,0,1,0,0,0,0,8,21,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,4,41,528,58,524,46,526,42,525,2.3599999,2.6900001,2.7,4,4
5,4802,4,12,18,2002,1,1,66,133,0,0,0,0,0,0,21.5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9,45,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,83,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,92,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,18,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,2,36,511,13,490,21,500,29,505,.85000002,.92000002,1.05,2,2
5,4806,3,11,24,2002,1,1,48,62,0,0,0,0,0,0,18.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,121,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,115,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,117,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,11,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,3,92,463,85,466,87,464,86,473,1.48,.23,1.25,2,2
5,4808,3,6,6,2003,2,2,57,81,0,0,0,0,0,0,17.5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,92,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,80,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,105,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,15,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132,2,29,489,9,473,16,481,63,508,.0099999998,.07,-.079999998,2,2
5,4808,4,1,19,2003,1,2,46,44,0,0,0,0,0,0,14.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,50,157,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,114,137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,114,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,2,99,525,83,470,99,498,83,475,-.60000002,-1.01,-.98000002,2,2
5,4809,3,1,26,2003,1,1,60,106,0,0,0,0,0,0,20.700001,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,9,49,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32,112,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,100,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,2,47,524,80,524,62,524,50,522,.30000001,-1.41,-.37,2,2
5,4809,4,1,26,2003,1,1,60,61,0,0,0,0,0,0,11.9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,90,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,102,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,11,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,1,6,473,26,496,9,484,56,514,-5.46,-.029999999,-2.6700001,2,1
5,4810,3,1,11,2003,1,1,63,107,0,0,0,0,0,0,19,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,9,53,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,37,124,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,55,132,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,1,1,1,0,0,1,0,0,0,0,8,18,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204,2,74,542,94,538,88,540,98,564,-.72000003,-.44999999,-.88,2,2
