EMSREL,EMSID01,EMSSN01,Q29A1MON,Q29A1DAY,Q29A1YR,Q29A2A,Q29A2B,Q29A2C,Q29A2D,Q29A2E,Q29A3,Q29A4,Q29A5,Q29A6,Q29A7,Q29A8,Q29A9,Q29A10,Q29A11,Q29A12,Q29A13A,Q29A13B,Q29A14A,Q29A14B,Q29A14C,Q29A14D,Q29A15,Q29A15A,Q29A16,Q29A16A,Q29A17,Q29A18,Q29A18A,Q29A18B,Q29A19,Q29A19A1,Q29A19A2,Q29A19A3,Q29A19A4,Q29A19A5,Q29A19B1,Q29A19B2,Q29A19C,Q29A19D,Q29A19E,Q29A20,Q29A21,Q29A21A,Q29A21B,Q29A22,Q29A22A1,Q29A22A2,Q29A22A3,Q29A22A4,Q29A22A5,Q29A22B1,Q29A22B2,Q29A22C,Q29A22D,Q29A22E,Q29B1A,Q29B1B,Q29B1C,Q29B1D,Q29B1E,Q29B1F,Q29B2A,Q29B2B,Q29B2C,Q29B2D,Q29B2E,Q29B2F,Q29B2G,Q29B3A,Q29B3B,Q29B3C,Q29B3D,Q29B3E,Q29B3F,Q29B4,Q29B5,Q29B6A,Q29B6B,Q29B6C,Q29B6D,Q29B6E,Q29B6F,Q29B7A,Q29B7B,Q29B7C,Q29B7D,Q29B7E,Q29B8,Q29B9A,Q29B9B,Q29B9C,Q29B9D,Q29B10A,Q29B10B,Q29B10C,Q29C1,Q29C1A,Q29C2A,Q29C2B,Q29C2C,Q29C2D,Q29C2E,Q29C2F,Q29C2G,Q29C3_1,Q29C3_2,Q29C3_3,Q29C3_4,Q29C3_5,Q29C3_7,Q29C4A,Q29C4B,Q29C4C,Q29C4D,Q29C4E,Q29C4F,Q29C4G,Q29C4H,Q29D1,Q29D2A,Q29D2B,Q29D3,Q29D4_1,Q29D4_2,Q29D4_3,Q29D4_4,Q29D4_5,Q29D4_6,Q29D4_7,Q29D5,Q29D6,Q29D7,Q29D8,Q29D9,Q29D9A,Q29D10A,Q29D10B,Q29D10C,Q29D11,Q29B2FCD,Q29B4A_1,Q29B4A_2,Q29C3ACD,Q29D4ACD,Q29D6ACD,Q29D8CD1,Q29D8CD2
3,2543,3,4,14,2003,4,5,5,5,5,6,5,5,5,5,1,1,1,5,0,1,0,2,3,3,3,5,0,2,6,1,1,1,1,1,1,1,1,1,5,0,30,4,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,1,3,1,0,0,19,0,2,3,3,11,0,6,1,4,4,1,4,4,1,1,1,2,2,1,5,95,95,95,95,2,3,3,5,0,2,5,2,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,6,5,0,7,5,5,1,1,1,1,1,1,1,1973,5,5,0,4,4,3,1,0,0,0,0,0,0,0,0
3,2552,3,5,19,2003,4,4,4,4,4,6,5,5,5,5,2,1,2,5,0,0,0,2,3,3,3,5,0,1,0,1,1,1,1,1,1,1,1,1,5,98,30,2,100,100,1,1,1,8,1,1,1,1,1,5,98,20,2,100,100,1,0,0,0,0,2,22,98,1,1,5,98,29,2,15,1,10,10,1,6,3,2,2,1,1,3,3,2,2,3,3,2,2,100,95,100,95,2,5,2,5,0,4,3,1,5,1,4,4,5,1,1,1,1,5,2,2,2,1,1,1,1,1,15,10,98,7,1,5,1,1,1,1,5,2,1,1964,5,1,2,2,4,2,1,0,0,0,3,0,0,0,0
3,2562,3,5,13,2003,3,3,3,2,2,2,5,5,1,1,2,2,1,0,0,1,0,2,2,3,3,1,1,2,4,1,1,1,2,1,1,1,1,1,1,1,0,5,20,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,1,98,98,98,0,0,20,0,0,0,20,20,16,0,5,7,4,6,1,2,1,1,2,2,1,3,1,3,3,1,5,40,50,30,60,1,2,2,5,0,1,1,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,5,1,1,1,1,1,2,3,1975,1,1,4,5,5,5,1,0,0,0,0,0,0,2,0
3,2576,3,9,4,2003,4,5,5,4,5,7,5,5,5,5,2,1,2,0,0,0,0,2,3,3,3,5,0,4,6,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,15,1,0,0,2,0,18,1,99,1,3,8,0,6,5,2,2,1,4,4,1,4,2,1,3,1,4,100,100,100,100,1,1,3,5,0,2,3,9,3,2,2,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,18,5,1,7,5,5,5,1,1,1,1,2,1,1962,5,1,5,5,5,5,2,0,0,0,10,0,0,0,0
3,2579,3,4,25,2003,3,3,3,3,3,6,5,5,5,5,2,1,1,0,0,1,0,2,3,2,3,1,2,2,6,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,24,0,0,0,0,0,24,0,3,2,2,22,2,6,2,4,4,4,4,5,2,1,1,1,1,1,3,90,95,90,95,2,4,3,5,0,1,2,1,2,1,2,1,5,1,1,1,5,1,2,1,1,1,1,1,1,1,3,1,0,7,5,5,1,1,1,1,1,2,1,1977,5,1,5,4,5,5,2,0,0,0,0,0,0,0,0
3,2620,3,10,15,2003,3,4,3,4,4,6,5,5,1,5,2,1,2,5,99,2,0,3,2,2,1,5,0,2,4,1,1,1,1,1,1,1,1,1,5,0,45,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,33,0,0,0,33,10,29,2,12,12,2,6,5,4,3,3,1,9,3,1,1,1,1,1,4,98,95,98,95,2,5,4,5,0,2,2,2,3,1,1,2,5,1,1,1,5,1,2,2,1,1,1,1,1,1,1,1,0,6,1,5,1,1,1,5,1,2,3,1975,1,1,5,5,5,5,1,0,0,0,0,0,0,2,0
3,2644,3,4,16,2003,4,4,4,3,4,6,5,5,5,5,2,2,1,5,0,0,0,2,2,1,1,1,2,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1,1,1,1,1,0,15,2,100,99,1,0,1,0,0,0,10,4,1,0,0,0,15,1,99,0,6,2,0,6,2,4,4,4,1,3,3,1,2,2,2,1,3,97,97,97,97,2,5,5,5,0,3,5,4,3,5,3,1,5,1,1,1,5,5,1,2,1,1,1,1,1,2,15,14,8,7,1,5,1,1,1,1,1,2,1,1966,5,1,3,5,4,5,1,0,0,0,3,0,0,0,0
3,2654,2,4,17,2003,3,3,3,2,3,6,1,5,5,5,2,3,3,5,0,0,0,1,1,1,1,5,0,1,0,1,1,1,2,1,1,1,1,1,5,0,20,6,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,16,0,0,0,21,13,21,0,13,3,3,6,4,6,4,1,2,2,1,1,2,1,1,1,3,100,90,100,90,3,5,2,5,0,3,5,4,1,1,3,5,5,1,1,1,5,1,1,2,3,1,2,1,1,2,7,1,0,7,1,5,1,1,1,5,1,1,4,1974,5,1,3,5,5,3,1,0,0,0,0,0,0,0,0
3,2674,3,5,1,2003,3,3,3,3,4,2,5,5,5,5,2,2,2,5,0,0,0,2,3,2,2,5,0,1,0,1,5,0,0,1,1,1,1,1,5,0,25,4,90,90,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,7,0,0,0,0,18,0,12,1,2,4,1,6,2,4,4,1,1,3,2,1,1,1,1,1,4,98,98,98,98,2,5,5,5,0,1,2,1,1,1,2,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,31,29,0,6,1,5,5,1,1,1,1,2,1,1949,5,5,0,5,5,4,1,0,0,0,0,0,0,0,0
3,2679,3,5,13,2003,3,3,4,3,4,4,5,5,5,5,2,2,2,5,0,2,98,2,1,2,2,5,0,4,7,1,5,0,0,1,5,1,5,5,5,98,15,2,95,95,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,98,98,98,98,20,2,2,98,98,1,25,1,98,0,98,98,2,6,2,4,4,8,8,4,8,1,1,1,8,1,3,90,998,998,90,2,5,2,5,0,2,1,1,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,28,28,98,6,1,5,1,1,1,1,1,2,1,1950,5,5,0,4,4,3,1,10,0,0,0,0,0,0,0
3,2679,4,4,10,2003,5,5,5,5,5,4,5,5,5,5,1,1,1,0,0,1,0,2,3,2,1,5,0,2,7,1,1,1,1,1,5,5,5,5,1,0,5,1,100,100,1,1,1,1,1,5,5,5,5,1,0,5,1,100,100,1,0,1,0,0,0,21,1,0,0,0,0,22,0,10,2,5,5,1,6,4,4,4,1,4,6,1,2,2,1,1,1,4,75,75,75,75,2,3,1,5,0,2,4,2,1,2,2,1,5,1,1,1,5,5,2,1,1,1,1,1,1,1,3,5,0,7,5,5,5,1,1,1,5,2,1,1961,1,1,5,5,5,5,1,0,0,0,13,2,0,2,0
3,2686,3,5,8,2003,3,3,3,3,3,2,1,5,5,5,2,3,2,5,0,0,0,2,2,3,1,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,0,0,0,23,0,21,3,5,0,8,6,6,4,6,4,4,4,6,1,1,1,1,1,2,85,85,85,85,4,1,1,5,0,2,5,1,1,1,2,1,5,5,1,1,5,1,3,1,2,1,1,1,1,3,26,11,0,6,1,5,5,1,1,1,1,2,2,1948,5,1,4,5,4,2,1,0,0,0,0,0,0,0,0
3,2696,3,8,7,2003,5,4,5,4,5,6,5,5,5,5,2,1,1,5,0,0,0,2,3,3,3,5,0,2,6,1,1,1,1,1,1,1,1,1,5,0,10,2,100,100,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,1,0,0,17,0,8,5,3,5,1,6,2,4,4,2,2,4,3,1,1,1,1,1,5,99,99,100,100,3,5,5,5,0,2,2,1,2,1,3,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,2,2,0,6,1,5,1,1,1,1,1,2,1,1977,5,1,4,5,5,5,2,0,0,0,11,0,0,0,0
3,2703,4,4,14,2003,5,5,5,5,5,8,5,5,5,5,1,1,1,1,0,0,0,2,3,3,2,5,0,3,5,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,5,2,100,100,1,0,0,0,0,0,10,1,3,8,0,0,22,0,0,1,1,10,1,6,4,6,4,4,1,4,6,1,1,1,1,1,3,100,100,100,100,2,5,1,5,0,2,2,1,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,16,2,0,7,1,5,5,1,1,5,1,2,1,1957,5,1,5,5,5,5,2,0,0,0,25,0,0,0,0
3,2715,3,8,29,2003,4,3,3,2,3,6,1,5,5,5,3,2,1,5,0,0,0,2,3,2,3,5,0,2,4,1,1,5,0,1,1,1,1,1,5,0,15,2,75,95,1,1,5,0,1,1,1,1,1,5,0,20,2,90,100,1,0,0,0,0,0,30,0,0,0,0,0,30,0,7,3,5,18,1,6,1,1,1,4,2,3,1,3,1,1,3,1,4,95,95,97,95,2,5,4,5,0,1,1,1,1,1,3,3,5,1,1,1,5,1,1,1,2,1,1,1,1,1,3,1,1,6,1,5,1,1,1,1,5,2,1,1967,1,1,5,5,5,5,2,0,0,0,0,2,0,2,0
3,2722,3,4,24,2003,5,5,4,3,5,6,5,5,5,5,2,1,2,0,0,0,0,2,3,2,1,5,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,16,9,0,0,0,0,25,0,3,1,3,9,3,6,1,2,1,2,3,1,1,1,2,2,2,1,2,75,75,75,75,2,5,5,1,5,2,1,1,1,2,1,2,5,1,1,1,5,5,1,1,1,1,1,1,1,2,7,2,8,6,1,5,5,1,1,1,1,2,1,1969,5,1,3,4,4,4,2,0,0,0,11,0,0,0,0
3,2758,3,5,13,2003,5,5,5,5,5,6,5,5,5,5,1,1,1,5,0,1,98,2,3,2,2,5,0,1,0,1,5,0,0,8,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,26,0,11,3,5,5,2,6,2,2,3,2,2,3,3,1,1,1,1,2,3,95,90,95,90,2,4,1,5,0,2,2,2,2,2,2,3,5,1,1,1,5,1,1,1,1,1,1,1,1,1,27,15,98,7,1,5,5,1,1,1,1,2,1,1953,5,1,1,5,4,4,1,0,0,0,0,0,0,0,0
3,2772,3,5,21,2003,4,4,4,3,4,7,5,5,5,5,1,1,2,5,0,0,0,2,3,2,3,5,0,3,7,1,5,0,0,1,8,8,8,8,8,98,40,3,100,95,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,98,24,2,98,2,98,98,28,0,6,3,9,9,2,6,3,3,2,2,1,8,3,1,1,1,1,1,3,95,90,95,90,2,2,5,5,0,2,8,2,1,1,3,1,5,1,1,1,5,1,2,2,2,1,1,1,1,1,10,10,9,6,1,5,1,1,1,1,1,2,1,1969,5,1,5,4,4,4,8,0,0,0,0,0,0,0,0
3,2772,4,9,12,2003,4,3,4,3,4,6,5,5,5,5,2,1,1,5,0,1,0,2,1,2,3,5,0,2,7,1,5,0,0,1,1,1,1,1,1,0,20,4,90,90,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,3,1,1,0,1,18,3,5,0,8,5,1,6,1,1,1,2,3,4,3,1,1,1,1,1,2,60,60,80,80,1,1,1,5,0,2,2,1,1,9,2,5,5,1,1,1,5,5,2,2,1,1,1,1,1,2,7,5,0,7,1,5,1,1,1,1,1,2,1,1971,1,5,0,4,5,4,1,1,0,0,3,0,0,2,0
3,2782,3,4,2,2003,3,3,3,3,4,6,5,5,5,5,3,2,2,5,0,0,0,2,3,2,1,1,2,5,4,1,1,9,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,1,1,0,0,27,0,99,0,0,5,1,6,3,4,4,1,1,1,1,1,1,2,3,1,3,100,98,100,98,4,9,1,5,0,2,2,4,1,5,2,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,4,0,8,6,1,5,1,1,1,1,5,2,1,1973,5,5,0,2,4,2,3,0,0,0,7,1,0,0,0
3,2793,5,4,28,2003,2,2,3,3,2,2,5,5,5,5,1,3,2,5,2,0,0,3,3,2,3,1,2,2,6,1,1,1,3,1,1,1,5,5,5,0,10,6,90,90,1,1,1,2,1,5,5,5,1,1,0,10,6,90,90,1,0,1,0,0,2,12,10,0,0,0,0,22,0,8,4,4,8,2,5,4,4,4,3,4,4,1,4,3,3,2,3,2,90,90,100,90,3,5,5,5,0,2,2,1,5,4,5,1,5,1,1,1,5,1,2,2,1,1,1,1,1,2,2,2,0,7,5,1,1,1,1,1,1,2,1,1974,5,1,5,4,5,5,1,0,1,0,0,0,0,0,0
3,2794,4,5,19,2003,3,3,3,3,4,6,5,5,1,1,2,1,2,5,0,2,98,3,2,2,3,5,0,2,2,1,1,1,2,1,1,1,5,1,5,98,30,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,98,16,98,98,1,18,9,12,2,7,2,3,6,2,4,2,1,2,3,1,1,1,2,2,1,4,95,95,95,95,1,5,3,5,0,1,2,2,2,1,2,4,5,1,1,1,5,1,2,2,2,1,1,1,1,1,10,10,6,6,1,5,1,1,1,5,1,2,1,1951,5,1,2,5,4,5,1,7,0,0,0,0,0,0,0
3,2795,4,5,12,2003,3,2,3,2,3,4,5,5,5,5,2,3,3,5,0,0,0,3,3,2,1,5,0,1,0,1,1,1,3,1,1,1,1,1,5,98,30,5,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,98,98,98,98,2,12,12,2,98,6,34,10,34,3,27,0,4,6,5,1,1,1,1,1,1,3,2,2,4,2,2,95,85,95,85,3,5,4,5,0,5,5,1,5,1,4,5,5,1,1,1,5,1,3,3,2,1,1,2,1,3,5,3,9,7,1,5,5,5,1,1,1,2,1,1970,1,1,3,2,5,5,3,23,0,0,0,0,0,2,0
3,2802,3,5,29,2003,3,4,4,3,3,6,1,5,5,5,2,2,2,5,0,2,0,2,2,2,1,5,0,2,6,1,1,1,2,1,1,5,1,5,5,0,25,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,20,2,99,0,2,4,1,6,1,4,4,2,1,4,3,2,2,2,2,1,5,95,95,95,95,2,4,3,5,0,3,2,2,2,1,3,1,5,5,1,1,5,5,1,1,1,1,1,1,1,1,5,5,0,6,1,5,5,1,1,1,1,2,1,1966,1,1,4,5,5,5,1,0,0,0,18,0,0,2,0
3,2802,4,6,3,2003,3,2,3,2,2,2,1,5,5,5,2,2,2,5,0,0,0,2,3,2,2,1,2,2,6,1,1,1,3,1,5,1,1,5,5,0,30,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,20,0,8,0,4,6,1,6,1,3,3,1,1,4,2,1,2,1,3,1,3,80,90,80,80,1,5,3,5,0,2,1,2,1,1,2,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,4,6,0,6,1,5,1,1,1,1,1,2,1,1973,5,1,4,5,5,5,2,0,0,0,3,0,0,0,0
3,2830,3,5,16,2003,4,3,3,3,4,6,5,5,5,5,2,1,2,5,0,0,0,2,2,1,1,5,0,1,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,5,0,15,2,100,100,1,2,0,0,0,0,22,3,0,0,0,0,25,0,2,3,6,7,3,6,5,5,4,2,2,6,5,1,2,2,2,1,4,95,90,100,95,2,5,2,5,0,2,2,3,1,4,2,1,1,1,1,1,1,5,1,2,2,1,1,1,1,2,2,1,0,6,1,5,1,1,1,1,1,2,1,1979,5,1,5,5,5,5,2,0,0,0,3,0,0,0,0
3,2832,2,5,12,2003,3,3,3,3,3,4,5,5,5,5,2,3,3,5,0,99,99,3,2,2,1,1,2,2,6,1,1,1,3,1,1,1,1,1,5,98,30,2,85,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,9,6,5,1,2,98,23,0,0,3,4,0,1,6,3,4,4,3,1,3,1,1,1,2,2,2,2,50,50,70,70,3,4,1,5,0,4,3,2,2,5,4,2,5,1,1,1,5,1,2,2,2,1,1,1,1,2,2,1,4,7,5,5,1,1,1,1,1,2,1,1974,5,1,2,2,4,2,1,0,0,0,0,0,0,0,0
3,2839,3,5,12,2003,2,2,2,1,3,2,5,5,5,5,2,3,3,5,0,0,0,2,2,2,1,5,0,1,0,1,1,1,3,1,1,1,1,5,5,1,15,3,75,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,0,2,1,98,98,23,0,6,1,4,6,0,6,3,4,4,3,3,4,5,2,2,2,2,1,4,98,90,85,80,2,5,4,5,0,1,1,2,1,1,1,2,5,1,1,1,5,1,1,1,1,1,1,1,1,1,8,7,98,6,1,5,1,1,1,1,1,2,1,1972,1,1,2,5,5,5,1,0,0,0,0,0,0,2,0
3,2839,4,5,12,2003,3,3,3,3,4,98,5,5,5,5,2,2,2,5,0,0,0,2,1,2,1,5,0,1,0,1,5,0,0,1,1,1,1,1,5,98,30,2,998,998,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,98,1,98,98,18,98,2,98,98,98,20,0,98,1,3,8,0,6,3,4,4,4,1,4,3,1,1,1,1,1,3,998,95,998,80,3,5,2,5,0,1,2,2,4,1,2,2,5,1,1,1,5,1,2,1,1,1,1,1,1,1,17,15,98,7,1,5,1,1,1,1,1,2,1,9998,5,1,4,5,5,5,1,0,0,0,0,0,0,0,0
3,2844,3,5,14,2003,3,3,3,3,3,6,1,1,5,5,2,3,3,5,0,98,2,3,3,3,2,1,2,3,4,1,1,1,3,1,1,1,1,1,5,98,30,3,95,97,1,1,1,3,1,1,1,1,1,5,98,40,5,90,95,1,98,98,98,98,98,8,15,98,98,98,2,25,0,7,5,12,6,3,6,2,4,5,4,3,2,3,1,1,1,1,1,3,90,90,90,90,2,4,5,5,0,2,4,4,2,1,1,1,5,1,1,1,5,1,2,2,1,1,1,1,1,2,16,3,98,6,1,5,5,1,1,1,5,2,2,1962,1,1,5,1,1,1,1,1,0,0,0,2,0,3,0
3,2845,5,4,30,2003,2,2,3,2,3,2,5,5,5,5,1,3,2,5,0,0,0,3,3,3,2,5,0,3,2,1,5,0,0,1,1,1,1,5,5,0,30,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,0,0,0,16,0,12,0,8,4,1,1,3,5,5,2,2,4,4,1,1,1,1,1,3,95,90,98,100,2,5,1,5,0,2,4,4,3,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,24,20,0,7,5,5,1,1,1,1,5,2,2,1954,5,5,0,5,5,5,1,0,1,0,15,2,0,0,0
3,2846,2,5,3,2003,3,3,2,1,3,4,1,5,5,5,1,2,3,5,3,1,0,3,2,2,1,1,2,2,9,1,1,5,0,1,1,1,1,1,5,1,45,6,90,90,1,1,5,0,1,1,1,1,1,5,1,45,6,90,90,4,0,0,0,2,0,0,22,0,0,0,0,22,0,20,1,12,5,5,6,2,6,6,6,6,6,6,1,2,1,1,1,4,95,95,99,99,2,3,3,5,0,4,5,1,2,1,4,1,5,1,1,1,5,1,2,1,1,1,1,1,1,3,13,7,8,6,5,5,5,1,1,1,1,2,2,1966,5,1,4,4,5,1,2,0,0,0,0,0,0,0,0
3,2847,4,5,15,2003,3,3,2,2,3,2,9,1,1,1,2,2,2,0,0,0,0,3,2,2,1,5,0,2,6,1,1,1,2,1,1,1,1,1,5,1,30,3,50,50,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98,1,98,98,0,0,30,0,0,98,30,25,29,3,7,8,1,6,5,6,1,1,1,3,1,1,1,2,2,1,3,20,80,20,80,2,4,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,98,98,98,98,1,1,1,1,1,1,1,8,8,1943,1,1,2,4,4,3,2,0,0,0,0,0,0,11,2
3,2849,5,5,30,2003,3,3,3,2,3,6,5,5,1,1,2,2,2,5,3,0,0,2,3,3,2,5,0,1,0,1,1,1,2,1,1,1,1,1,1,1,0,3,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,98,98,20,98,98,98,20,17,20,0,4,8,1,5,5,6,1,1,1,1,1,1,1,1,1,1,3,95,95,98,98,2,5,4,5,0,1,1,1,8,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,3,3,98,6,1,5,1,1,1,1,1,2,3,1967,1,1,5,5,5,5,1,0,1,0,0,0,0,2,0
3,2860,4,6,8,2003,3,2,3,2,3,2,5,5,5,5,2,3,2,5,0,0,0,2,1,2,2,5,0,3,5,1,1,5,0,1,1,1,1,1,5,98,25,2,90,90,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,0,0,0,16,0,5,2,5,4,1,6,4,6,2,1,1,3,2,1,1,1,1,1,5,98,98,100,98,2,2,4,5,0,2,2,2,2,9,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,98,7,1,5,1,1,1,1,1,2,1,1969,5,5,0,4,5,4,1,0,0,0,0,0,0,0,0
3,2866,5,5,12,2003,2,2,2,2,3,2,1,1,5,5,3,3,2,5,0,0,0,3,2,2,2,5,0,2,3,5,0,0,0,0,5,5,5,5,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,4,2,0,0,0,25,2,9,9,4,8,2,6,2,4,1,1,1,4,2,2,2,3,3,2,4,95,95,95,95,2,5,4,5,0,1,2,3,2,1,2,1,5,1,1,1,5,1,2,1,1,1,1,1,1,1,13,5,98,6,1,5,1,1,1,5,5,2,1,1969,5,1,5,4,5,5,1,0,0,0,0,1,0,0,0
3,2869,4,4,14,2003,3,2,3,2,3,6,5,5,5,5,1,2,3,0,0,0,0,3,3,3,3,5,0,3,2,1,1,1,2,1,1,1,1,5,5,0,10,6,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,18,2,4,1,0,0,25,4,99,1,3,5,2,6,2,4,4,4,4,4,4,1,2,2,1,2,3,95,95,98,100,2,5,3,5,0,2,2,1,1,1,1,2,5,1,1,1,5,5,1,1,2,1,1,1,1,1,21,0,11,7,1,5,5,1,1,1,1,2,1,1957,5,1,5,5,5,5,1,0,0,0,3,0,0,0,0
3,2870,3,6,6,2003,3,5,4,2,3,3,5,5,5,5,2,3,3,5,0,0,0,2,2,2,1,5,0,1,0,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,17,1,0,0,0,19,1,14,1,6,5,0,6,8,2,6,1,1,2,1,1,1,1,1,1,5,90,100,90,90,2,5,4,5,0,3,3,1,1,4,4,1,5,1,1,1,1,1,2,1,1,1,1,1,1,2,24,16,0,6,5,5,1,1,1,1,1,2,1,1957,5,1,3,4,4,5,1,0,0,0,0,0,0,0,0
3,2882,3,3,25,2003,2,3,3,1,5,6,1,5,5,5,3,2,3,5,0,1,1,3,2,2,1,1,2,1,0,1,1,1,2,1,1,1,1,1,5,0,25,3,50,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,3,0,0,0,27,4,10,5,5,4,1,6,5,6,2,4,2,4,4,3,2,2,2,1,3,90,90,95,95,2,5,3,5,0,1,3,3,4,4,1,1,5,1,1,1,5,5,1,1,2,1,1,1,1,1,17,17,0,6,1,5,1,1,1,1,1,2,1,1964,5,1,3,5,5,4,1,0,0,0,3,0,0,0,0
3,2888,4,5,14,2003,3,3,2,3,4,98,8,8,8,8,8,8,8,8,0,0,0,2,3,3,3,5,0,1,0,1,5,0,0,1,1,5,1,5,5,98,35,2,75,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20,98,1,1,98,98,22,2,12,5,8,4,1,6,2,2,4,2,1,3,2,3,2,3,3,1,3,80,70,90,60,3,4,2,5,0,2,2,9,2,1,1,2,5,1,1,1,1,1,2,2,2,1,2,1,1,1,10,7,9,7,5,5,1,1,1,1,1,1,1,1970,5,1,1,4,4,3,2,0,0,0,0,0,0,0,0
3,2917,3,5,12,2003,4,3,3,4,5,6,5,5,5,5,1,2,3,5,0,0,0,2,2,3,2,5,0,4,2,1,1,1,2,1,1,1,1,1,5,0,30,3,100,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,5,0,0,1,0,21,1,0,4,3,4,2,6,4,6,6,4,2,6,6,1,1,2,2,1,4,100,95,100,95,3,5,5,5,0,2,1,1,2,1,1,2,5,1,1,1,5,1,2,1,1,1,1,1,1,1,14,9,0,7,5,1,1,1,1,1,1,2,1,1965,5,1,5,5,5,5,1,0,0,0,0,0,0,0,0
